fecha,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,et0_fao_evapotranspiration,zona,latitude,longitude
2023-11-01,30.6,22.5,0.0,12.5,77,3.96,Cerro_Paraiso,-2.12,-79.95
2023-11-02,31.0,22.0,0.4,15.0,78,4.3,Cerro_Paraiso,-2.12,-79.95
2023-11-03,30.2,21.8,0.0,16.1,78,3.64,Cerro_Paraiso,-2.12,-79.95
2023-11-04,28.9,22.0,0.2,13.8,78,3.37,Cerro_Paraiso,-2.12,-79.95
2023-11-05,30.5,22.0,0.0,15.3,75,3.95,Cerro_Paraiso,-2.12,-79.95
2023-11-06,30.0,21.9,0.0,12.6,75,3.49,Cerro_Paraiso,-2.12,-79.95
2023-11-07,31.1,21.5,0.0,15.8,75,4.17,Cerro_Paraiso,-2.12,-79.95
2023-11-08,31.8,22.4,0.0,16.6,72,4.65,Cerro_Paraiso,-2.12,-79.95
2023-11-09,31.1,22.2,0.0,17.3,71,3.91,Cerro_Paraiso,-2.12,-79.95
2023-11-10,31.8,21.8,0.0,16.9,71,4.44,Cerro_Paraiso,-2.12,-79.95
2023-11-11,31.6,21.6,0.0,13.9,71,4.2,Cerro_Paraiso,-2.12,-79.95
2023-11-12,30.1,22.5,0.0,13.0,74,3.05,Cerro_Paraiso,-2.12,-79.95
2023-11-13,31.0,22.5,0.0,13.0,74,3.59,Cerro_Paraiso,-2.12,-79.95
2023-11-14,30.1,22.5,0.0,16.5,73,3.64,Cerro_Paraiso,-2.12,-79.95
2023-11-15,30.1,22.4,0.2,13.0,76,3.61,Cerro_Paraiso,-2.12,-79.95
2023-11-16,31.9,22.6,0.0,14.6,74,4.57,Cerro_Paraiso,-2.12,-79.95
2023-11-17,31.5,22.1,0.1,15.5,74,3.6,Cerro_Paraiso,-2.12,-79.95
2023-11-18,30.2,21.8,0.0,13.3,75,3.35,Cerro_Paraiso,-2.12,-79.95
2023-11-19,30.0,22.7,0.0,14.0,75,3.49,Cerro_Paraiso,-2.12,-79.95
2023-11-20,31.1,22.4,0.0,13.7,73,3.64,Cerro_Paraiso,-2.12,-79.95
2023-11-21,31.4,23.2,0.7,12.3,72,3.69,Cerro_Paraiso,-2.12,-79.95
2023-11-22,33.5,22.5,0.0,16.5,68,5.4,Cerro_Paraiso,-2.12,-79.95
2023-11-23,32.8,22.3,1.5,13.2,69,4.75,Cerro_Paraiso,-2.12,-79.95
2023-11-24,33.0,22.4,0.1,10.9,71,3.86,Cerro_Paraiso,-2.12,-79.95
2023-11-25,35.0,21.9,0.0,12.0,67,5.11,Cerro_Paraiso,-2.12,-79.95
2023-11-26,30.6,23.4,1.2,13.6,76,2.99,Cerro_Paraiso,-2.12,-79.95
2023-11-27,30.7,22.8,0.0,15.6,72,3.35,Cerro_Paraiso,-2.12,-79.95
2023-11-28,32.6,22.9,0.0,15.8,67,4.8,Cerro_Paraiso,-2.12,-79.95
2023-11-29,32.2,21.7,2.0,12.2,70,4.69,Cerro_Paraiso,-2.12,-79.95
2023-11-30,31.6,23.0,0.5,12.9,71,4.15,Cerro_Paraiso,-2.12,-79.95
2023-12-01,30.8,23.4,0.0,12.8,72,3.65,Cerro_Paraiso,-2.12,-79.95
2023-12-02,32.0,22.8,0.0,15.2,69,4.06,Cerro_Paraiso,-2.12,-79.95
2023-12-03,32.0,21.9,0.0,15.6,69,3.95,Cerro_Paraiso,-2.12,-79.95
2023-12-04,32.0,22.0,0.0,14.8,70,3.81,Cerro_Paraiso,-2.12,-79.95
2023-12-05,31.9,22.9,0.3,17.0,68,4.18,Cerro_Paraiso,-2.12,-79.95
2023-12-06,33.0,22.8,0.0,16.5,68,4.84,Cerro_Paraiso,-2.12,-79.95
2023-12-07,31.9,23.4,0.0,12.9,68,3.73,Cerro_Paraiso,-2.12,-79.95
2023-12-08,32.9,23.4,0.0,16.3,67,4.55,Cerro_Paraiso,-2.12,-79.95
2023-12-09,30.2,23.8,0.6,13.9,72,3.09,Cerro_Paraiso,-2.12,-79.95
2023-12-10,33.3,23.2,0.0,12.5,67,4.07,Cerro_Paraiso,-2.12,-79.95
2023-12-11,33.0,23.1,0.0,17.4,70,4.06,Cerro_Paraiso,-2.12,-79.95
2023-12-12,31.5,24.0,0.0,13.9,68,3.33,Cerro_Paraiso,-2.12,-79.95
2023-12-13,33.4,23.9,0.0,14.8,67,3.97,Cerro_Paraiso,-2.12,-79.95
2023-12-14,33.4,23.9,0.5,15.1,66,4.03,Cerro_Paraiso,-2.12,-79.95
2023-12-15,32.2,23.7,3.5,12.4,73,3.65,Cerro_Paraiso,-2.12,-79.95
2023-12-16,31.0,22.8,0.2,11.8,71,3.58,Cerro_Paraiso,-2.12,-79.95
2023-12-17,33.7,23.5,0.0,12.6,68,4.07,Cerro_Paraiso,-2.12,-79.95
2023-12-18,31.2,23.5,0.0,14.0,71,3.62,Cerro_Paraiso,-2.12,-79.95
2023-12-19,33.5,23.2,0.0,13.8,69,4.02,Cerro_Paraiso,-2.12,-79.95
2023-12-20,33.0,23.2,0.1,14.7,70,4.1,Cerro_Paraiso,-2.12,-79.95
2023-12-21,35.5,22.6,0.0,14.8,66,5.18,Cerro_Paraiso,-2.12,-79.95
2023-12-22,31.9,24.2,0.0,14.4,69,3.55,Cerro_Paraiso,-2.12,-79.95
2023-12-23,30.5,23.5,3.5,11.6,73,3.24,Cerro_Paraiso,-2.12,-79.95
2023-12-24,34.0,23.0,0.0,17.4,66,4.71,Cerro_Paraiso,-2.12,-79.95
2023-12-25,30.0,23.8,0.9,16.8,71,3.04,Cerro_Paraiso,-2.12,-79.95
2023-12-26,31.8,23.2,2.9,11.8,71,3.73,Cerro_Paraiso,-2.12,-79.95
2023-12-27,28.7,23.2,2.2,13.8,79,2.65,Cerro_Paraiso,-2.12,-79.95
2023-12-28,26.5,23.3,9.5,10.7,81,2.14,Cerro_Paraiso,-2.12,-79.95
2023-12-29,31.5,22.9,0.3,15.7,72,3.93,Cerro_Paraiso,-2.12,-79.95
2023-12-30,33.0,22.7,10.9,8.7,78,4.22,Cerro_Paraiso,-2.12,-79.95
2023-12-31,31.9,23.6,6.0,11.2,81,3.53,Cerro_Paraiso,-2.12,-79.95
2024-01-01,31.6,23.7,1.8,11.8,79,3.7,Cerro_Paraiso,-2.12,-79.95
2024-01-02,31.5,23.2,5.5,13.0,78,3.65,Cerro_Paraiso,-2.12,-79.95
2024-01-03,30.5,23.3,1.0,13.3,74,3.83,Cerro_Paraiso,-2.12,-79.95
2024-01-04,32.0,23.1,1.0,15.5,75,4.0,Cerro_Paraiso,-2.12,-79.95
2024-01-05,32.7,22.5,0.1,8.8,74,3.84,Cerro_Paraiso,-2.12,-79.95
2024-01-06,31.2,24.0,0.7,13.1,74,3.83,Cerro_Paraiso,-2.12,-79.95
2024-01-07,32.1,23.9,2.4,14.7,76,3.68,Cerro_Paraiso,-2.12,-79.95
2024-01-08,32.8,23.2,7.3,14.8,79,3.98,Cerro_Paraiso,-2.12,-79.95
2024-01-09,31.6,23.9,1.2,12.0,76,3.43,Cerro_Paraiso,-2.12,-79.95
2024-01-10,32.4,24.0,5.7,13.3,76,3.96,Cerro_Paraiso,-2.12,-79.95
2024-01-11,30.5,23.8,1.9,11.4,76,3.69,Cerro_Paraiso,-2.12,-79.95
2024-01-12,32.0,23.9,12.4,10.9,80,4.04,Cerro_Paraiso,-2.12,-79.95
2024-01-13,31.8,24.0,9.9,7.9,82,3.6,Cerro_Paraiso,-2.12,-79.95
2024-01-14,31.0,24.2,3.7,10.6,79,2.91,Cerro_Paraiso,-2.12,-79.95
2024-01-15,31.2,24.0,0.5,12.3,77,3.57,Cerro_Paraiso,-2.12,-79.95
2024-01-16,32.0,23.6,1.3,9.8,77,3.79,Cerro_Paraiso,-2.12,-79.95
2024-01-17,31.7,24.1,7.6,11.5,83,3.39,Cerro_Paraiso,-2.12,-79.95
2024-01-18,31.2,24.2,4.5,8.7,81,3.63,Cerro_Paraiso,-2.12,-79.95
2024-01-19,31.4,23.8,6.9,8.0,81,3.72,Cerro_Paraiso,-2.12,-79.95
2024-01-20,31.1,24.5,1.9,10.3,80,3.34,Cerro_Paraiso,-2.12,-79.95
2024-01-21,33.2,24.0,4.0,8.2,81,3.96,Cerro_Paraiso,-2.12,-79.95
2024-01-22,32.0,24.9,1.3,10.9,78,4.09,Cerro_Paraiso,-2.12,-79.95
2024-01-23,32.1,24.7,1.1,10.7,78,3.85,Cerro_Paraiso,-2.12,-79.95
2024-01-24,31.8,24.8,2.7,8.9,78,3.6,Cerro_Paraiso,-2.12,-79.95
2024-01-25,33.0,24.5,1.2,11.2,76,4.65,Cerro_Paraiso,-2.12,-79.95
2024-01-26,32.7,24.5,5.1,10.0,79,3.98,Cerro_Paraiso,-2.12,-79.95
2024-01-27,32.2,24.0,5.8,8.0,81,4.31,Cerro_Paraiso,-2.12,-79.95
2024-01-28,32.6,24.1,6.8,11.0,80,4.06,Cerro_Paraiso,-2.12,-79.95
2024-01-29,31.5,24.5,3.2,10.4,79,3.36,Cerro_Paraiso,-2.12,-79.95
2024-01-30,31.9,24.5,7.5,11.7,82,3.83,Cerro_Paraiso,-2.12,-79.95
2024-01-31,30.6,24.8,22.2,8.7,86,3.03,Cerro_Paraiso,-2.12,-79.95
2024-02-01,30.6,24.1,6.8,11.1,84,3.86,Cerro_Paraiso,-2.12,-79.95
2024-02-02,29.6,24.4,12.8,13.0,84,3.41,Cerro_Paraiso,-2.12,-79.95
2024-02-03,31.0,24.1,4.4,13.5,82,4.32,Cerro_Paraiso,-2.12,-79.95
2024-02-04,31.8,23.9,1.1,9.3,79,4.49,Cerro_Paraiso,-2.12,-79.95
2024-02-05,30.1,24.4,6.9,10.7,83,3.48,Cerro_Paraiso,-2.12,-79.95
2024-02-06,31.2,24.8,8.6,10.3,82,4.27,Cerro_Paraiso,-2.12,-79.95
2024-02-07,30.5,24.9,14.3,8.7,86,3.68,Cerro_Paraiso,-2.12,-79.95
2024-02-08,31.0,24.4,25.1,7.7,86,3.72,Cerro_Paraiso,-2.12,-79.95
2024-02-09,29.6,24.5,30.5,6.4,90,2.96,Cerro_Paraiso,-2.12,-79.95
2024-02-10,30.2,24.8,36.0,11.1,87,3.36,Cerro_Paraiso,-2.12,-79.95
2024-02-11,29.5,24.7,22.4,8.7,88,2.83,Cerro_Paraiso,-2.12,-79.95
2024-02-12,30.4,24.5,9.1,9.2,85,3.21,Cerro_Paraiso,-2.12,-79.95
2024-02-13,31.8,23.6,1.8,8.9,81,4.82,Cerro_Paraiso,-2.12,-79.95
2024-02-14,31.1,25.0,5.5,7.7,84,3.88,Cerro_Paraiso,-2.12,-79.95
2024-02-15,29.2,25.5,4.8,9.2,88,3.3,Cerro_Paraiso,-2.12,-79.95
2024-02-16,31.2,24.5,4.1,7.9,84,4.11,Cerro_Paraiso,-2.12,-79.95
2024-02-17,30.5,24.8,24.7,7.2,87,3.8,Cerro_Paraiso,-2.12,-79.95
2024-02-18,31.2,24.8,17.7,5.2,87,3.69,Cerro_Paraiso,-2.12,-79.95
2024-02-19,29.2,24.1,38.1,9.8,90,2.61,Cerro_Paraiso,-2.12,-79.95
2024-02-20,29.5,23.8,27.6,13.4,90,3.4,Cerro_Paraiso,-2.12,-79.95
2024-02-21,28.6,24.1,6.7,8.2,89,2.72,Cerro_Paraiso,-2.12,-79.95
2024-02-22,31.5,23.8,0.1,9.1,80,5.11,Cerro_Paraiso,-2.12,-79.95
2024-02-23,31.5,23.6,1.8,7.9,84,4.63,Cerro_Paraiso,-2.12,-79.95
2024-02-24,32.0,23.2,1.5,12.7,81,4.41,Cerro_Paraiso,-2.12,-79.95
2024-02-25,31.4,23.0,7.7,17.1,86,4.58,Cerro_Paraiso,-2.12,-79.95
2024-02-26,31.1,23.0,17.8,10.1,86,4.28,Cerro_Paraiso,-2.12,-79.95
2024-02-27,30.8,24.1,6.5,11.4,85,4.14,Cerro_Paraiso,-2.12,-79.95
2024-02-28,31.0,24.9,27.8,10.6,85,4.23,Cerro_Paraiso,-2.12,-79.95
2024-02-29,30.4,24.4,36.6,13.0,86,3.92,Cerro_Paraiso,-2.12,-79.95
2024-03-01,29.8,24.2,1.3,12.5,85,3.87,Cerro_Paraiso,-2.12,-79.95
2024-03-02,30.1,22.8,4.2,7.9,86,4.04,Cerro_Paraiso,-2.12,-79.95
2024-03-03,29.5,23.9,18.3,10.3,86,3.99,Cerro_Paraiso,-2.12,-79.95
2024-03-04,30.0,24.4,7.2,12.1,86,3.95,Cerro_Paraiso,-2.12,-79.95
2024-03-05,29.8,25.0,12.7,8.4,87,3.23,Cerro_Paraiso,-2.12,-79.95
2024-03-06,29.9,24.6,17.7,8.4,87,3.49,Cerro_Paraiso,-2.12,-79.95
2024-03-07,30.1,24.7,8.6,10.1,85,3.57,Cerro_Paraiso,-2.12,-79.95
2024-03-08,30.5,24.9,7.8,5.1,86,2.89,Cerro_Paraiso,-2.12,-79.95
2024-03-09,30.6,25.1,5.9,8.3,86,3.65,Cerro_Paraiso,-2.12,-79.95
2024-03-10,31.1,24.8,3.0,11.2,85,4.34,Cerro_Paraiso,-2.12,-79.95
2024-03-11,31.0,24.8,2.6,9.4,82,4.07,Cerro_Paraiso,-2.12,-79.95
2024-03-12,31.8,25.2,0.9,8.1,79,4.79,Cerro_Paraiso,-2.12,-79.95
2024-03-13,30.9,24.6,0.8,12.0,79,4.18,Cerro_Paraiso,-2.12,-79.95
2024-03-14,31.4,23.9,0.4,8.9,79,4.22,Cerro_Paraiso,-2.12,-79.95
2024-03-15,30.3,24.4,5.3,7.3,84,3.38,Cerro_Paraiso,-2.12,-79.95
2024-03-16,32.8,24.6,1.7,9.7,81,4.87,Cerro_Paraiso,-2.12,-79.95
2024-03-17,32.2,25.0,0.0,9.4,77,4.84,Cerro_Paraiso,-2.12,-79.95
2024-03-18,32.7,24.5,0.2,9.7,75,4.97,Cerro_Paraiso,-2.12,-79.95
2024-03-19,31.5,24.0,0.0,15.8,76,4.61,Cerro_Paraiso,-2.12,-79.95
2024-03-20,31.6,24.6,0.0,10.0,78,4.08,Cerro_Paraiso,-2.12,-79.95
2024-03-21,31.6,24.5,19.6,7.2,84,4.15,Cerro_Paraiso,-2.12,-79.95
2024-03-22,31.3,24.2,2.2,11.2,81,4.03,Cerro_Paraiso,-2.12,-79.95
2024-03-23,32.2,24.1,0.2,10.7,76,4.76,Cerro_Paraiso,-2.12,-79.95
2024-03-24,32.2,23.9,0.1,10.3,74,4.79,Cerro_Paraiso,-2.12,-79.95
2024-03-25,32.9,23.9,2.4,10.3,75,5.11,Cerro_Paraiso,-2.12,-79.95
2024-03-26,31.4,24.4,0.2,12.6,77,5.27,Cerro_Paraiso,-2.12,-79.95
2024-03-27,32.2,23.2,0.0,9.9,73,5.32,Cerro_Paraiso,-2.12,-79.95
2024-03-28,32.7,22.0,0.0,12.9,75,5.23,Cerro_Paraiso,-2.12,-79.95
2024-03-29,32.8,22.8,0.5,11.0,75,5.05,Cerro_Paraiso,-2.12,-79.95
2024-03-30,32.2,23.8,0.3,12.6,72,5.01,Cerro_Paraiso,-2.12,-79.95
2024-03-31,32.8,23.0,0.1,12.7,70,4.85,Cerro_Paraiso,-2.12,-79.95
2024-04-01,32.5,23.0,0.1,11.2,69,4.7,Cerro_Paraiso,-2.12,-79.95
2024-04-02,31.7,24.4,0.2,10.1,71,3.95,Cerro_Paraiso,-2.12,-79.95
2024-04-03,32.3,23.9,1.2,10.9,74,4.73,Cerro_Paraiso,-2.12,-79.95
2024-04-04,32.0,23.4,0.3,10.2,71,4.95,Cerro_Paraiso,-2.12,-79.95
2024-04-05,32.7,24.0,0.2,9.8,70,4.91,Cerro_Paraiso,-2.12,-79.95
2024-04-06,32.2,24.0,0.1,9.6,72,4.06,Cerro_Paraiso,-2.12,-79.95
2024-04-07,32.8,24.2,0.3,13.0,66,5.03,Cerro_Paraiso,-2.12,-79.95
2024-04-08,32.2,24.9,0.1,12.3,65,4.75,Cerro_Paraiso,-2.12,-79.95
2024-04-09,33.8,24.0,0.0,10.8,64,4.93,Cerro_Paraiso,-2.12,-79.95
2024-04-10,31.6,25.0,0.2,11.3,63,3.9,Cerro_Paraiso,-2.12,-79.95
2024-04-11,33.7,24.2,0.0,13.0,63,5.33,Cerro_Paraiso,-2.12,-79.95
2024-04-12,34.3,24.6,0.0,10.7,62,4.97,Cerro_Paraiso,-2.12,-79.95
2024-04-13,33.6,24.9,0.0,13.8,64,4.74,Cerro_Paraiso,-2.12,-79.95
2024-04-14,33.5,24.5,0.6,14.3,65,4.56,Cerro_Paraiso,-2.12,-79.95
2024-04-15,33.2,24.9,3.0,11.0,70,3.76,Cerro_Paraiso,-2.12,-79.95
2024-04-16,33.8,24.6,1.4,13.9,71,4.62,Cerro_Paraiso,-2.12,-79.95
2024-04-17,33.3,24.1,1.5,9.9,69,4.61,Cerro_Paraiso,-2.12,-79.95
2024-04-18,31.5,24.9,5.3,10.5,77,3.41,Cerro_Paraiso,-2.12,-79.95
2024-04-19,30.7,24.0,9.6,6.3,80,3.03,Cerro_Paraiso,-2.12,-79.95
2024-04-20,33.2,24.8,11.2,16.7,83,3.94,Cerro_Paraiso,-2.12,-79.95
2024-04-21,31.0,23.8,2.4,10.7,80,3.4,Cerro_Paraiso,-2.12,-79.95
2024-04-22,31.7,24.6,1.6,9.6,77,4.2,Cerro_Paraiso,-2.12,-79.95
2024-04-23,33.4,24.0,0.4,9.0,74,4.51,Cerro_Paraiso,-2.12,-79.95
2024-04-24,31.6,25.4,4.4,9.4,77,3.32,Cerro_Paraiso,-2.12,-79.95
2024-04-25,31.1,24.1,27.7,7.4,81,3.5,Cerro_Paraiso,-2.12,-79.95
2024-04-26,30.7,24.1,2.3,13.4,77,4.12,Cerro_Paraiso,-2.12,-79.95
2024-04-27,32.0,23.8,0.0,9.8,72,3.92,Cerro_Paraiso,-2.12,-79.95
2024-04-28,31.9,24.1,0.5,12.3,72,4.18,Cerro_Paraiso,-2.12,-79.95
2024-04-29,31.0,24.5,1.2,8.4,76,3.61,Cerro_Paraiso,-2.12,-79.95
2024-04-30,32.0,24.5,0.4,12.0,75,3.64,Cerro_Paraiso,-2.12,-79.95
2024-05-01,32.8,23.7,0.0,12.5,70,4.65,Cerro_Paraiso,-2.12,-79.95
2024-05-02,31.4,23.3,1.0,12.2,76,3.87,Cerro_Paraiso,-2.12,-79.95
2024-05-03,31.6,24.0,12.5,10.0,74,3.88,Cerro_Paraiso,-2.12,-79.95
2024-05-04,33.5,24.3,0.6,9.2,72,4.34,Cerro_Paraiso,-2.12,-79.95
2024-05-05,31.5,24.8,1.0,7.7,76,3.14,Cerro_Paraiso,-2.12,-79.95
2024-05-06,31.5,24.0,0.0,11.5,70,3.9,Cerro_Paraiso,-2.12,-79.95
2024-05-07,32.2,23.5,4.2,10.2,76,3.72,Cerro_Paraiso,-2.12,-79.95
2024-05-08,27.2,23.4,1.6,7.9,86,1.68,Cerro_Paraiso,-2.12,-79.95
2024-05-09,31.5,24.5,0.2,7.7,78,3.07,Cerro_Paraiso,-2.12,-79.95
2024-05-10,31.6,24.9,3.1,9.0,75,3.75,Cerro_Paraiso,-2.12,-79.95
2024-05-11,32.3,23.5,0.8,8.4,76,4.04,Cerro_Paraiso,-2.12,-79.95
2024-05-12,28.4,24.2,2.2,10.8,81,1.78,Cerro_Paraiso,-2.12,-79.95
2024-05-13,32.7,23.7,0.4,12.2,73,4.07,Cerro_Paraiso,-2.12,-79.95
2024-05-14,33.0,23.1,4.3,12.5,74,3.88,Cerro_Paraiso,-2.12,-79.95
2024-05-15,29.4,23.6,0.8,12.4,77,2.98,Cerro_Paraiso,-2.12,-79.95
2024-05-16,32.0,22.2,0.2,12.5,72,3.96,Cerro_Paraiso,-2.12,-79.95
2024-05-17,31.8,23.3,1.3,11.9,72,4.03,Cerro_Paraiso,-2.12,-79.95
2024-05-18,29.8,23.0,0.6,9.6,77,2.63,Cerro_Paraiso,-2.12,-79.95
2024-05-19,31.5,23.1,0.0,10.7,75,3.89,Cerro_Paraiso,-2.12,-79.95
2024-05-20,30.9,23.2,0.0,12.2,72,3.37,Cerro_Paraiso,-2.12,-79.95
2024-05-21,31.5,23.0,0.0,12.0,71,3.73,Cerro_Paraiso,-2.12,-79.95
2024-05-22,30.2,23.5,0.0,13.4,73,3.08,Cerro_Paraiso,-2.12,-79.95
2024-05-23,31.2,22.8,0.0,9.2,71,3.24,Cerro_Paraiso,-2.12,-79.95
2024-05-24,32.3,23.0,0.0,10.5,71,3.83,Cerro_Paraiso,-2.12,-79.95
2024-05-25,32.3,22.8,0.0,14.2,73,3.82,Cerro_Paraiso,-2.12,-79.95
2024-05-26,29.5,23.5,0.0,12.5,72,3.02,Cerro_Paraiso,-2.12,-79.95
2024-05-27,30.8,22.2,0.0,13.4,72,3.28,Cerro_Paraiso,-2.12,-79.95
2024-05-28,29.3,22.2,1.6,15.0,78,2.74,Cerro_Paraiso,-2.12,-79.95
2024-05-29,30.9,21.7,0.0,11.9,71,3.81,Cerro_Paraiso,-2.12,-79.95
2024-05-30,31.6,22.6,0.0,11.8,70,3.76,Cerro_Paraiso,-2.12,-79.95
2024-05-31,31.2,22.2,0.0,13.8,75,3.34,Cerro_Paraiso,-2.12,-79.95
2024-06-01,29.8,22.9,0.0,13.8,75,3.46,Cerro_Paraiso,-2.12,-79.95
2024-06-02,30.8,22.6,0.0,14.9,72,3.59,Cerro_Paraiso,-2.12,-79.95
2024-06-03,29.4,21.5,0.0,13.2,73,3.23,Cerro_Paraiso,-2.12,-79.95
2024-06-04,30.8,21.7,0.0,13.0,70,3.58,Cerro_Paraiso,-2.12,-79.95
2024-06-05,28.1,22.4,0.1,13.4,74,2.69,Cerro_Paraiso,-2.12,-79.95
2024-06-06,31.1,21.6,0.0,9.5,72,3.34,Cerro_Paraiso,-2.12,-79.95
2024-06-07,32.6,21.8,0.0,12.5,70,4.49,Cerro_Paraiso,-2.12,-79.95
2024-06-08,31.6,21.8,0.0,14.8,69,4.32,Cerro_Paraiso,-2.12,-79.95
2024-06-09,31.0,21.6,0.0,15.5,69,4.21,Cerro_Paraiso,-2.12,-79.95
2024-06-10,32.7,21.3,0.0,13.5,66,4.27,Cerro_Paraiso,-2.12,-79.95
2024-06-11,31.1,21.4,0.0,13.1,66,4.14,Cerro_Paraiso,-2.12,-79.95
2024-06-12,31.6,21.7,0.0,12.6,68,3.81,Cerro_Paraiso,-2.12,-79.95
2024-06-13,29.5,21.9,0.0,13.4,70,3.39,Cerro_Paraiso,-2.12,-79.95
2024-06-14,29.9,21.9,0.0,11.8,70,3.4,Cerro_Paraiso,-2.12,-79.95
2024-06-15,29.7,21.5,0.0,10.2,74,3.08,Cerro_Paraiso,-2.12,-79.95
2024-06-16,27.8,22.1,3.0,9.9,81,2.15,Cerro_Paraiso,-2.12,-79.95
2024-06-17,29.2,22.3,0.0,14.1,75,3.11,Cerro_Paraiso,-2.12,-79.95
2024-06-18,31.3,22.2,0.1,17.1,70,3.93,Cerro_Paraiso,-2.12,-79.95
2024-06-19,32.5,21.5,0.0,16.9,67,4.36,Cerro_Paraiso,-2.12,-79.95
2024-06-20,33.5,22.2,0.0,17.6,65,4.89,Cerro_Paraiso,-2.12,-79.95
2024-06-21,30.4,22.3,0.1,11.6,68,3.71,Cerro_Paraiso,-2.12,-79.95
2024-06-22,31.5,21.6,0.0,11.7,70,3.94,Cerro_Paraiso,-2.12,-79.95
2024-06-23,31.9,22.2,0.0,13.8,71,4.05,Cerro_Paraiso,-2.12,-79.95
2024-06-24,30.8,21.5,0.0,16.6,73,4.07,Cerro_Paraiso,-2.12,-79.95
2024-06-25,28.5,22.2,2.1,14.6,73,2.75,Cerro_Paraiso,-2.12,-79.95
2024-06-26,32.0,21.6,0.4,11.6,69,4.29,Cerro_Paraiso,-2.12,-79.95
2024-06-27,33.0,21.0,0.1,13.8,69,4.62,Cerro_Paraiso,-2.12,-79.95
2024-06-28,30.5,22.0,0.3,12.5,72,3.15,Cerro_Paraiso,-2.12,-79.95
2024-06-29,33.0,21.9,0.0,14.0,68,4.75,Cerro_Paraiso,-2.12,-79.95
2024-06-30,31.6,22.5,0.0,15.8,68,3.38,Cerro_Paraiso,-2.12,-79.95
2024-07-01,30.3,22.0,0.0,16.1,72,3.82,Cerro_Paraiso,-2.12,-79.95
2024-07-02,31.5,22.2,0.0,15.5,69,4.12,Cerro_Paraiso,-2.12,-79.95
2024-07-03,28.2,23.0,0.1,12.4,74,2.63,Cerro_Paraiso,-2.12,-79.95
2024-07-04,31.9,21.6,0.0,11.8,68,4.29,Cerro_Paraiso,-2.12,-79.95
2024-07-05,29.6,23.0,0.1,14.0,73,3.41,Cerro_Paraiso,-2.12,-79.95
2024-07-06,32.3,22.2,0.0,12.5,69,3.81,Cerro_Paraiso,-2.12,-79.95
2024-07-07,32.4,22.7,0.0,13.6,70,3.64,Cerro_Paraiso,-2.12,-79.95
2024-07-08,30.6,22.3,0.0,16.9,73,3.13,Cerro_Paraiso,-2.12,-79.95
2024-07-09,32.7,21.9,0.0,15.8,70,4.25,Cerro_Paraiso,-2.12,-79.95
2024-07-10,29.3,22.4,0.0,14.7,72,3.11,Cerro_Paraiso,-2.12,-79.95
2024-07-11,31.0,21.5,0.0,16.8,70,3.73,Cerro_Paraiso,-2.12,-79.95
2024-07-12,33.2,20.8,0.0,16.9,67,4.8,Cerro_Paraiso,-2.12,-79.95
2024-07-13,32.5,21.6,2.6,16.8,72,3.91,Cerro_Paraiso,-2.12,-79.95
2024-07-14,31.0,21.4,0.0,15.3,73,2.95,Cerro_Paraiso,-2.12,-79.95
2024-07-15,30.8,21.1,0.0,22.7,72,4.04,Cerro_Paraiso,-2.12,-79.95
2024-07-16,30.6,20.0,0.0,18.0,71,4.29,Cerro_Paraiso,-2.12,-79.95
2024-07-17,32.2,19.5,0.0,18.1,70,4.63,Cerro_Paraiso,-2.12,-79.95
2024-07-18,31.1,20.2,0.0,13.7,67,3.81,Cerro_Paraiso,-2.12,-79.95
2024-07-19,30.0,20.6,0.0,13.1,73,3.01,Cerro_Paraiso,-2.12,-79.95
2024-07-20,30.9,20.9,0.0,17.6,71,3.53,Cerro_Paraiso,-2.12,-79.95
2024-07-21,32.5,20.4,0.0,16.6,68,4.35,Cerro_Paraiso,-2.12,-79.95
2024-07-22,32.2,20.0,0.0,17.8,67,5.12,Cerro_Paraiso,-2.12,-79.95
2024-07-23,33.0,20.2,0.0,16.9,64,5.11,Cerro_Paraiso,-2.12,-79.95
2024-07-24,32.6,20.5,0.0,15.3,65,4.83,Cerro_Paraiso,-2.12,-79.95
2024-07-25,31.4,20.6,0.0,14.7,67,4.59,Cerro_Paraiso,-2.12,-79.95
2024-07-26,32.2,20.6,0.0,15.2,68,3.8,Cerro_Paraiso,-2.12,-79.95
2024-07-27,30.1,21.1,0.0,14.8,71,2.93,Cerro_Paraiso,-2.12,-79.95
2024-07-28,29.4,21.8,0.0,14.3,74,2.7,Cerro_Paraiso,-2.12,-79.95
2024-07-29,29.6,21.5,0.0,18.4,70,4.53,Cerro_Paraiso,-2.12,-79.95
2024-07-30,32.0,21.0,0.0,16.6,69,4.27,Cerro_Paraiso,-2.12,-79.95
2024-07-31,33.3,21.4,0.0,19.4,68,4.94,Cerro_Paraiso,-2.12,-79.95
2024-08-01,33.7,20.5,0.0,17.6,68,4.69,Cerro_Paraiso,-2.12,-79.95
2024-08-02,29.0,22.2,0.0,12.1,72,2.98,Cerro_Paraiso,-2.12,-79.95
2024-08-03,27.8,22.0,0.5,15.7,74,2.96,Cerro_Paraiso,-2.12,-79.95
2024-08-04,29.7,22.1,0.4,17.2,71,3.11,Cerro_Paraiso,-2.12,-79.95
